"","Año","Semana_Epidemiologica","Casos_Barranquilla","Casos_Cartagena","Casos_SantaMarta","HR_Barranquilla","HR_Cartagena","HR_SantaMarta","TM_Barranquilla","TM_Cartagena","TM_SantaMarta","PT_Barranquilla","PT_Cartagena","PT_SantaMarta","BAQ_max_temperature","BAQ_min_temperature","BAQ_avg_temperature","BAQ_avg_specific_humidity","BAQ_avg_relative_humidity","BAQ_total_precipitation","CTG_max_temperature","CTG_min_temperature","CTG_avg_temperature","CTG_avg_specific_humidity","CTG_avg_relative_humidity","CTG_total_precipitation","SMR_max_temperature","SMR_min_temperature","SMR_avg_temperature","SMR_avg_specific_humidity","SMR_avg_relative_humidity","SMR_total_precipitation"
"364",2015,26,8,0,1,84.1,NA,56.0833333333333,27.9761904761905,28.9142857142857,31.8571428571429,0,0,0,31.42,26.71,28.61,17.8328571428571,73.1014285714286,3.91,36.02,26.56,30.13,17.5185714285714,66.7557142857143,6.28,23.95,17.52,20.9314285714286,14.4471428571429,80.1542857142857,11.8
"365",2015,27,14,1,4,NA,NA,68.0714285714286,28.0952380952381,28.6,30.45,0,12.8,0,30.35,25.19,27.8728571428571,18.1328571428571,77.6557142857143,6.78,34.85,25.58,28.43,18.4728571428571,76.8985714285714,9.93,22.61,18.17,20.3071428571429,14.6471428571429,84.5757142857143,14.47
"366",2015,28,19,3,4,NA,NA,65.5789473684211,28.3095238095238,29.0214285714286,29.525,0,4.6,0,30.96,26.5,27.9142857142857,18.8328571428571,80.5071428571429,29.16,30.53,25.57,27.58,19.2957142857143,84.0214285714286,35.48,22.45,18.3,20.2157142857143,14.7071428571429,85.2385714285714,26.72
"367",2015,29,7,3,1,NA,NA,64.5,28,28.6928571428571,29.325,31.9,22.7,15.8,30.49,25.9,27.5757142857143,18.8528571428571,82.1714285714286,29.49,32.43,25.15,27.2828571428571,18.9871428571429,84.3542857142857,49.89,23.68,17.64,19.9942857142857,14.5728571428571,85.6757142857143,31.08
"368",2015,30,13,7,1,NA,NA,60.6666666666667,28.1888888888889,29.1785714285714,30.4714285714286,0,0,0,30.53,26.5,28.1385714285714,19.0371428571429,80.0257142857143,16.65,32.67,25.67,28.2214285714286,19.29,80.8857142857143,13.71,23.64,16.98,20.7071428571429,14.7628571428571,82.9028571428571,16.68
"369",2015,31,17,4,0,NA,NA,64.7222222222222,NA,29.4142857142857,31.3535714285714,NA,0.6,0.8,31.07,26.39,28.4328571428571,19.3342857142857,79.8728571428571,7.35,34.93,25.95,29.0828571428571,19.27,77.2285714285714,6.54,23.74,17.87,21.1328571428571,15.08,82.3014285714286,14.9
"370",2015,32,14,7,0,NA,NA,69.7222222222222,NA,29.4642857142857,29.9,NA,10,0.8,30.42,24.18,27.5942857142857,19.6642857142857,85.3571428571429,27.92,31.52,24.11,27.46,19.6728571428571,86.0742857142857,24.24,23.02,17.34,20.3742857142857,14.8957142857143,85.2714285714286,31.2
"371",2015,33,17,6,3,NA,NA,73.8125,NA,29.0642857142857,29.6678571428571,NA,39.6,3.6,30.07,26.39,27.8585714285714,19.8142857142857,84.6157142857143,39.46,32.04,25.57,27.6657142857143,20.0257142857143,86.59,49.8,23.68,18,20.6128571428571,14.9471428571429,84.3842857142857,20.79
"372",2015,34,12,5,2,NA,NA,77.3571428571429,NA,29,29.8071428571429,NA,2.6,1.9,31.38,26.07,27.8057142857143,19.7971428571429,84.87,26.2,31.56,25.31,27.4171428571429,19.9385714285714,87.3571428571429,23.02,24.05,17.38,20.4257142857143,15.1942857142857,86.7214285714286,31.56
"373",2015,35,21,15,3,NA,NA,81.2,NA,29.85,30.1642857142857,NA,30.6,0.3,31.37,25.73,28.4157142857143,20.5357142857143,85.0257142857143,33.71,30.81,25.72,27.7942857142857,20.4785714285714,87.8314285714286,32.92,23.67,17.42,20.9028571428571,15.05,83.2157142857143,40.29
"374",2015,36,14,9,5,NA,NA,78.3529411764706,NA,29.6285714285714,29.7214285714286,NA,6.1,11,30.38,24.82,27.99,19.9328571428571,84.4771428571429,33.52,31.22,24.47,27.5571428571429,20.0814285714286,87.2857142857143,33.64,24.15,16.47,20.8242857142857,15.4371428571429,85.98,25.08
"375",2015,37,6,9,5,NA,NA,82.1,NA,29.7,30.1357142857143,NA,4.1,3.8,31.35,25.71,28.2242857142857,20.25,84.6814285714286,40.69,32.25,25.25,27.9185714285714,20.4428571428571,87.0028571428571,36.08,23.69,17.58,20.6185714285714,15.1314285714286,85.2014285714286,62.01
"376",2015,38,14,20,4,NA,NA,86.875,NA,29.6285714285714,29.6785714285714,NA,43.2,8.5,31.24,25.86,27.9971428571429,20.3757142857143,86.2985714285714,41.58,31.27,25.55,27.7757142857143,20.26,86.91,47.64,23.94,17,20.6814285714286,15.28,85.51,40.85
"377",2015,39,18,22,5,NA,NA,78.6363636363636,NA,29.9642857142857,29.8321428571429,NA,2.4,45.3,31.5,24.67,27.9314285714286,20.0071428571429,85.0728571428571,22.74,31.76,24.16,27.7785714285714,19.7714285714286,84.8957142857143,16.61,24,15.92,20.2914285714286,14.9685714285714,85.6685714285714,31.82
"378",2015,40,20,14,6,NA,NA,76.4545454545455,NA,29.6714285714286,30.1035714285714,NA,48,1.7,31.49,26.11,28.2071428571429,20.49,85.7385714285714,20.67,31.97,25.65,28.0071428571429,20.3828571428571,86.2857142857143,29.62,24.15,17.54,20.7828571428571,15.2614285714286,84.9914285714286,49.87
"379",2015,41,30,21,8,NA,NA,83.1666666666667,NA,29.3214285714286,28.3785714285714,NA,1.2,36,30,25.15,26.8514285714286,19.4857142857143,88.4042857142857,59.07,29.63,24.69,26.7842857142857,19.37,88.1428571428571,68.48,23.1,16.78,20.0214285714286,15.1728571428571,88.76,80.96
"380",2015,42,32,17,10,NA,NA,74.6,NA,29.9571428571429,29.85,NA,0,0,30.88,25.53,28.1042857142857,19.95,84.1428571428571,7.16,31.21,24.84,27.82,20.1271428571429,86.2571428571429,14.37,23.82,17,20.68,14.4857142857143,81.5814285714286,33.13
"381",2015,43,51,14,7,NA,NA,78.5,NA,29.5928571428571,29.3357142857143,NA,0.6,6.9,29.97,24.71,27.4271428571429,19.6271428571429,86.1271428571429,10.9,30.25,24.53,27.0742857142857,19.49,87.32,21.5,22.86,16.56,20.0414285714286,14.6085714285714,85.5485714285714,26.66
"382",2015,44,76,17,8,NA,NA,81.6666666666667,NA,28.6,27.9333333333333,NA,17.3,48.3,29.22,24.27,26.4185714285714,18.7185714285714,87.1371428571429,34.75,29.75,23.75,26.0771428571429,18.7342857142857,88.9828571428571,44.3,22.41,16.43,19.3557142857143,14.4814285714286,88.5042857142857,69.79
"383",2015,45,78,13,13,NA,NA,81.4166666666667,NA,29.4071428571429,29.6190476190476,NA,0,0,30.36,25.5,27.5357142857143,20.0185714285714,87.0785714285714,24.96,31.08,24.57,27.1071428571429,19.92,88.8242857142857,25.86,23.4,16.78,20.3228571428571,14.7657142857143,84.7014285714286,21.28
"384",2015,46,85,11,11,NA,NA,81.5714285714286,NA,27.7785714285714,27.8095238095238,NA,82.8,90.5,29.2,24.85,26.7242857142857,19.1414285714286,87.3471428571429,74.71,30.33,24.17,26.56,19.2057142857143,88.5371428571429,85.88,22.92,16.02,19.63,14.41,86.2885714285714,68.89
"385",2015,47,84,13,12,NA,NA,77.4545454545455,NA,28.6571428571429,28.8095238095238,NA,0,0,29.84,25.32,27.4757142857143,19.3485714285714,84.3914285714286,0.34,30.78,24.94,27.3271428571429,19.5128571428571,85.99,2.73,22.61,15.65,19.9771428571429,14.5571428571429,85.3928571428571,2.77
"386",2015,48,94,11,15,NA,NA,78.2727272727273,NA,29.15,29.7142857142857,NA,1.9,0,30.69,25.19,27.7771428571429,19.6785714285714,84.4428571428571,1.97,31.73,24.55,27.6185714285714,19.9528571428571,86.4528571428571,1.88,23.75,15.12,19.9785714285714,14.5142857142857,84.8428571428571,5.29
"387",2015,49,89,6,19,NA,NA,82.1111111111111,NA,28.8071428571429,29.2904761904762,NA,0,0,29.89,25.3,27.6757142857143,19.5842857142857,84.53,0.21,31.11,25.26,27.5985714285714,19.9514285714286,86.6,0.68,23.46,16.62,20.32,14.5828571428571,83.7057142857143,3.67
"388",2015,50,108,6,7,NA,NA,81.6,NA,29.0142857142857,28.9666666666667,NA,1.1,0,29.96,25.23,27.4271428571429,19.5157142857143,85.4885714285714,12.04,30.81,24.59,27.2514285714286,19.9057142857143,88.0385714285714,15.98,23.14,15.64,19.8214285714286,14.2714285714286,84.2414285714286,15.78
"389",2015,51,96,4,8,NA,NA,68.7647058823529,NA,28.4714285714286,29.6047619047619,NA,0,0,29.48,25.98,27.8057142857143,17.85,76.3914285714286,1.79,31.33,25.28,27.8757142857143,18.3257142857143,78.2285714285714,4.71,23.58,16.45,20.3771428571429,13.68,78.4442857142857,1.63
"390",2015,52,69,9,15,NA,NA,73.1428571428571,NA,27.7428571428571,29.2380952380952,NA,0,0,29.65,25.83,27.4285714285714,17.6028571428571,77.0814285714286,0,32.02,25.15,27.9471428571429,17.9257142857143,76.3814285714286,0.56,23.78,15.52,20.0628571428571,13.8471428571429,81.0071428571429,2.45
"391",2016,1,52,9,17,NA,NA,76.6666666666667,NA,27.7428571428571,28.4857142857143,NA,0,0,30.06,25.4,26.8771428571429,18.0971428571429,82.1857142857143,0,31.78,24.97,27.4742857142857,18.2842857142857,80.4328571428571,0.37,22.61,15.09,19.54,14.0228571428571,84.4971428571429,0.14
"392",2016,2,54,11,14,NA,NA,70.5714285714286,NA,27.4785714285714,28.4190476190476,NA,0,0,29.23,25.42,26.8771428571429,17.1128571428571,77.8028571428571,2.73,32.24,24.8,27.5071428571429,17.1871428571429,75.8042857142857,4.73,23.16,14.45,19.3342857142857,13.4528571428571,82.5057142857143,0.16
"393",2016,3,50,8,6,NA,NA,79.5,NA,27.4642857142857,27.7142857142857,NA,0,0,29.74,25.21,26.7685714285714,17.22,78.7557142857143,0,33.02,24.83,27.5085714285714,16.9542857142857,74.9,0,22.78,15.6,19.5828571428571,13.25,79.7657142857143,0
"394",2016,4,26,2,6,NA,NA,70.2307692307692,NA,27.8714285714286,28.5666666666667,NA,0,0,30.66,25.27,27.1185714285714,17.1414285714286,76.9657142857143,0,34.15,24.87,27.91,16.6514285714286,72.2285714285714,0,23.51,15.37,19.8,13.5228571428571,80.69,0.15
"395",2016,5,32,4,6,NA,NA,69.2142857142857,NA,27.5083333333333,28.7333333333333,NA,0,0,29.83,25.57,27.1214285714286,16.6085714285714,74.4385714285714,0,33.33,25.15,28.1371428571429,16.2085714285714,69.31,0,23.55,15.45,19.7071428571429,13.42,80.6428571428571,0
"396",2016,6,29,5,6,NA,NA,72.5833333333333,NA,27.65,29.0333333333333,NA,0,0,30.25,25.79,27.2085714285714,17.64,78.5371428571429,0,33.23,25.22,28.0514285714286,17.2742857142857,74.0142857142857,0,23.52,15.75,20.1871428571429,14.0514285714286,81.5285714285714,2.52
"397",2016,7,16,3,2,NA,NA,73.3076923076923,NA,27.7714285714286,29.1666666666667,NA,0,0,29.9,25.57,27.08,17.4314285714286,78,0,34.49,25.27,28.2857142857143,16.9728571428571,71.68,0,23.86,17.42,20.4314285714286,14.1414285714286,80.9685714285714,4.5
"398",2016,8,9,2,0,NA,NA,69.1538461538462,NA,27.5357142857143,29.3714285714286,NA,0,0,30.85,25.53,27.22,17.5042857142857,77.88,0,34.72,25.58,28.2942857142857,17.0642857142857,72.1242857142857,0.37,24.08,16.65,20.2914285714286,14.0428571428571,81.3071428571429,2.92
"399",2016,9,13,2,1,NA,NA,67.4444444444444,NA,27.6642857142857,29.5027777777778,NA,0,0,29.9,25.51,27.0828571428571,17.3814285714286,78.0214285714286,0,33.35,25.51,28.1657142857143,16.9157142857143,72.0385714285714,0.11,23.54,16.69,20.3742857142857,14.1585714285714,81.6657142857143,0.1
"400",2016,10,8,1,2,NA,NA,64.1428571428571,NA,27.49,29.1428571428571,NA,0,0,29.93,25.41,27.1157142857143,16.92,76.0842857142857,0,34.31,25.2,28.2385714285714,16.43,70.1514285714286,0.22,23.7,16.37,20.02,13.7471428571429,81.0714285714286,1.09
"401",2016,11,9,1,0,NA,NA,68.9523809523809,NA,27.8642857142857,29.2107142857143,NA,0,0,30.4,25.21,27.3857142857143,17.7685714285714,78.4671428571429,5.48,34.62,24.97,28.6371428571429,17.3228571428571,72.0928571428571,11.12,24.29,15.44,20.3585714285714,14.1557142857143,81.3871428571428,11.16
"402",2016,12,11,1,4,NA,NA,68.9,NA,28.3416666666667,30.2357142857143,NA,0,0,31.18,26.08,28.0028571428571,18.1114285714286,77.0885714285714,1.61,36.02,25.9,29.2785714285714,17.5514285714286,70.5514285714286,0.64,25.23,17.14,21.3014285714286,14.2585714285714,77.4171428571429,4.52
"403",2016,13,13,2,2,NA,NA,70.1052631578947,NA,28.5464285714286,29.7785714285714,NA,0,0,31.17,25.89,27.9171428571429,18.4185714285714,78.85,0.28,35.45,25.79,28.9214285714286,18.0085714285714,73.3185714285714,0.44,24.6,17.8,21.0242857142857,14.3928571428571,79.6557142857143,1.01
"404",2016,14,15,2,3,NA,NA,72.0952380952381,NA,28.6142857142857,29.75,NA,0,0,30.61,25.96,27.7742857142857,18.4885714285714,79.7442857142857,2.27,33.86,25.96,28.8157142857143,18.0485714285714,74.0457142857143,0.66,24.25,18.29,20.8842857142857,14.73,82.3528571428571,6.39
"405",2016,15,11,5,0,NA,NA,69.5238095238095,NA,28.5357142857143,30.0178571428571,NA,0,0,31.65,25.7,27.6242857142857,17.9428571428571,78.0771428571429,0.38,34.28,25.51,28.5471428571429,17.5314285714286,72.9342857142857,0.03,23.71,16.23,20.2414285714286,14.56,84.4157142857143,3.18
"406",2016,16,9,2,1,NA,NA,76.2857142857143,NA,29.3571428571429,30.3678571428571,NA,1.8,0,31.8,25.84,28.0714285714286,19.6457142857143,83.1885714285714,26.06,33.54,25.85,28.6785714285714,19.43,79.7871428571429,16.18,23.86,18.34,20.8142857142857,15.6771428571429,87.4628571428571,65.41
"407",2016,17,8,1,0,NA,NA,81.7619047619048,NA,29.2,29.6214285714286,NA,4.8,2.3,30.45,25.41,27.2171428571429,19.5128571428571,86.6242857142857,96.94,31.16,24.92,27.3385714285714,19.3085714285714,85.1314285714286,61.16,23.21,17.06,20.22,15.2842857142857,88.3571428571429,73.96
"408",2016,18,13,2,1,NA,NA,60,NA,29.45,29.7642857142857,NA,88.1,0.2,30.98,24.82,27.5728571428571,19.5957142857143,85.3028571428571,18.5,30.92,24.86,27.4628571428571,19.5814285714286,85.6942857142857,23.12,23.92,16.93,20.4057142857143,15.0128571428571,86.0042857142857,24.09
"409",2016,19,11,4,1,NA,NA,NA,NA,29.5285714285714,30.0964285714286,NA,40.2,0,30.93,25.25,28.0214285714286,19.7585714285714,83.7442857142857,39.21,32.17,25.02,27.8757142857143,19.9642857142857,85.3785714285714,36.69,23.92,17.25,20.4671428571429,15.1528571428571,86.34,55.35
"410",2016,20,18,2,2,NA,NA,NA,NA,30.1714285714286,31.8107142857143,NA,0.1,0,31.37,26.89,28.7457142857143,20.7757142857143,84.26,19.68,32.8,26.23,28.71,21.0785714285714,85.7814285714286,10.2,24.13,18.54,21.5185714285714,15.7814285714286,84.3771428571429,17.59
"411",2016,21,8,1,2,NA,NA,NA,NA,29.3928571428571,30.3,NA,9.2,1.2,31.24,25.54,28.0457142857143,20.6414285714286,87.2785714285714,53.17,30.76,25.06,27.7214285714286,20.4414285714286,87.9657142857143,50.14,24.21,17.51,20.9,15.51,85.9842857142857,43.41
"412",2016,22,20,3,0,NA,NA,81.7272727272727,NA,28.9857142857143,29.1964285714286,NA,3.2,1,30.68,25.38,27.5228571428571,19.7142857142857,86.0871428571429,77.51,30.34,24.66,27.0428571428571,19.56,87.7471428571429,85.19,23.04,16.88,20.2028571428571,14.94,86.5528571428571,77.35
"413",2016,23,14,1,0,NA,NA,77,NA,30.2071428571429,30.0321428571429,NA,0,2.8,30.75,25.08,27.7571428571429,19.9357142857143,85.9371428571429,32.05,31.1,24.95,27.4328571428571,19.8428571428571,87.1271428571429,34.16,23.56,17.26,20.5685714285714,15.0085714285714,84.9842857142857,34.23
"414",2016,24,13,2,2,NA,NA,77.2857142857143,NA,29.7428571428571,29.7714285714286,NA,29.2,18.1,30.41,24.81,28.0714285714286,19.6128571428571,83.0428571428571,39.08,31.55,24.1,27.6628571428571,19.76,85.7128571428571,28.53,23.56,17.6,20.61,14.7242857142857,83.26,27.84
"415",2016,25,5,1,2,NA,NA,81.6190476190476,NA,28.9571428571429,29.2785714285714,NA,18.1,14.5,29.56,24.91,27.4928571428571,19.5042857142857,85.2342857142857,25.82,30.6,24.34,27.0985714285714,19.46,87.09,53.38,23.57,18.02,20.4028571428571,14.9542857142857,85.6257142857143,26.26
"416",2016,26,7,4,0,NA,NA,79.6190476190476,NA,29.6357142857143,30.2785714285714,NA,1.8,37.4,30.95,26.11,28.1671428571429,20.04,84.0528571428571,18.14,31.73,25.47,28.0514285714286,20.2985714285714,85.7842857142857,27.07,23.89,18.13,20.9314285714286,15.1942857142857,84.16,38.29
"417",2016,27,4,1,3,NA,NA,80.9,NA,29.35,29.5285714285714,NA,6.3,2.1,30.65,25.92,27.81,19.5514285714286,83.9014285714286,10.43,31.81,24.71,27.7342857142857,19.8185714285714,85.5,26.54,23.71,18.67,20.73,14.9571428571429,83.9628571428571,13.8
"418",2016,28,7,2,1,NA,NA,79.5238095238095,NA,29.1,29.6714285714286,NA,56.7,4.8,29.7,25.31,27.6042857142857,19.58,84.9585714285714,35.81,30.8,24.28,27.3157142857143,19.7828571428571,87.2828571428571,42.18,23.52,18.18,20.4642857142857,14.9357142857143,85.2385714285714,26.73
"419",2016,29,10,6,2,NA,NA,88.8,NA,28.9142857142857,28.7035714285714,NA,23.4,79.4,29.75,25.52,27.46,19.5371428571429,85.5571428571428,23.19,30.66,24.99,27.1585714285714,19.5171428571429,87.0085714285714,47.78,23,17.44,20.1871428571429,14.8257142857143,85.8328571428571,18.87
"420",2016,30,7,2,2,NA,NA,77.8571428571429,NA,29.0857142857143,29.9,NA,0,0,30.42,25.36,27.7642857142857,19.4242857142857,83.45,13.37,31.13,24.96,27.4528571428571,19.7342857142857,86.3542857142857,28.4,23.37,18.25,20.4571428571429,14.7342857142857,84.0542857142857,21.92
"421",2016,31,8,2,2,NA,NA,86,NA,28.95,28.2357142857143,NA,6.5,8.4,30.64,25.48,27.5914285714286,19.7885714285714,86.0428571428571,29.63,31.78,24.72,27.2814285714286,19.7414285714286,87.3871428571429,54.18,23.22,17.67,20.4457142857143,14.8685714285714,84.7114285714286,40.12
"422",2016,32,4,0,2,NA,NA,79.4761904761905,NA,NA,29.3928571428571,NA,1.7,2.4,30.99,26.41,28.3457142857143,20.2371428571429,84.1114285714286,34.34,30.91,25.47,27.8514285714286,20.4028571428571,87.21,36.48,23.95,17.97,20.9114285714286,15.2028571428571,84.0857142857143,29.55
"423",2016,33,6,1,1,NA,NA,75.2857142857143,NA,NA,30.7357142857143,NA,6.5,0.2,30.41,26.45,28.2328571428571,20.06,83.8428571428571,3.85,30.82,25.93,27.8214285714286,20.39,87.2028571428571,32.48,23.61,18.22,20.9285714285714,15.1742857142857,83.91,18.15
"424",2016,34,3,2,0,NA,NA,78.5714285714286,NA,NA,30.0571428571429,NA,9.6,7.2,30.68,25.37,27.9185714285714,19.6114285714286,83.59,20.28,31.88,24.7,27.7014285714286,19.7842857142857,85.3685714285714,41.72,23.85,17.64,20.6257142857143,15.0842857142857,85.0357142857143,47.34
"425",2016,35,5,1,3,NA,NA,83.8571428571429,NA,NA,29.0142857142857,NA,43.5,11.6,31.06,24.48,27.3385714285714,19.4028571428571,85.69,67.31,30.34,24.41,27.1328571428571,19.3128571428571,86.2785714285714,80.5,23.47,17.2,20.14,14.9085714285714,86.6785714285714,59.76
"426",2016,36,6,0,1,NA,NA,86.5714285714286,NA,NA,28.9285714285714,NA,12.3,4.5,30.58,24.63,27.5628571428571,19.6914285714286,85.74,67.8,30.43,24.26,27.1242857142857,19.6342857142857,87.6742857142857,77.9,23.54,17.01,20.3514285714286,15.0557142857143,86.42,63.85
"427",2016,37,7,1,1,NA,NA,88.3684210526316,NA,NA,28,NA,11.4,28,30.34,24.49,26.9214285714286,19.4957142857143,88.1414285714286,70.75,31.48,24.41,26.7671428571429,19.2757142857143,87.9914285714286,67.88,23.25,15.97,19.9,14.8271428571429,87.47,81.14
"428",2016,38,7,0,0,NA,NA,76.1904761904762,NA,NA,29.9142857142857,NA,3.7,0,30.52,25.47,27.9714285714286,20.3014285714286,86.2085714285714,38.4,30.44,24.91,27.5185714285714,20.2142857142857,88.0714285714286,28.92,23.93,17.33,20.4657142857143,14.9142857142857,84.6971428571429,34.92
"429",2016,39,5,2,3,NA,NA,79.2380952380952,NA,NA,29.0607142857143,NA,33.5,15.7,29.98,24.95,27.3928571428571,19.8985714285714,87.2985714285714,37.7,29.97,24.75,27.0371428571429,19.6542857142857,88.0571428571428,37.31,23.46,17.79,20.3314285714286,14.9842857142857,85.8328571428572,59.3
"430",2016,40,4,1,2,NA,NA,78.45,NA,NA,28.5357142857143,NA,281.5,14.9,30.05,24.33,26.5771428571429,18.9914285714286,87.5157142857143,115.54,29.4,24.29,26.3285714285714,19.0228571428571,88.8871428571429,116.19,23.09,17.12,19.8471428571429,14.5042857142857,85.8985714285714,93.23
"431",2016,41,8,4,0,NA,NA,81.2857142857143,NA,NA,28.5357142857143,NA,31.6,72.4,29.75,24.79,26.6585714285714,19.19,88.02,87.51,29.81,24.23,26.28,19.1542857142857,89.7542857142857,90.41,23.06,17.36,19.8385714285714,14.9571428571429,88.5742857142857,74.91
"432",2016,42,9,2,0,NA,NA,80.4285714285714,NA,NA,28.1535714285714,NA,60.02,37.8,29.77,24.85,26.9942857142857,19.4,87.2285714285714,48.45,29.66,24.34,26.6571428571429,19.2142857142857,88.04,69.61,22.9,16.9,19.7485714285714,14.8071428571429,88.0471428571429,60.74
"433",2016,43,13,3,2,NA,NA,81,NA,NA,28.1928571428571,NA,20.4,26.7,29.71,24.25,26.5457142857143,18.9314285714286,87.4328571428571,54.7,30,23.85,26.1142857142857,18.9171428571429,89.5157142857143,87.2,22.84,16.8,19.5142857142857,14.7,88.8428571428571,68.61
"434",2016,44,8,1,4,NA,NA,81.8947368421053,NA,NA,28.2714285714286,NA,101.5,21.6,29.97,24.52,26.5971428571429,18.7714285714286,86.5257142857143,70.35,29.98,24.01,26.1442857142857,18.8,88.8685714285714,83.73,22.45,15.61,19.4942857142857,14.3885714285714,87.1014285714286,58.02
"435",2016,45,8,1,0,NA,NA,81.3809523809524,NA,NA,28.3357142857143,NA,67.5,43.6,29.56,24.51,26.8828571428571,19.1657142857143,86.8257142857143,78.2,29.85,24.02,26.4014285714286,19.16,89.1871428571429,84.8,22.84,16.25,19.9028571428571,14.7142857142857,86.8571428571429,76.61
"436",2016,46,6,4,2,NA,NA,80.8,NA,NA,28.0785714285714,NA,139.6,44.1,28.91,24.17,26.2042857142857,18.7142857142857,88.1657142857143,57.56,28.72,23.76,25.8628571428571,18.6,89.3114285714286,77.99,22.57,16.69,19.4228571428571,14.2114285714286,86.3957142857143,55.63
"437",2016,47,8,1,1,NA,NA,81.5238095238095,NA,NA,27.8535714285714,NA,71.1,3.6,29.77,24.2,26.5371428571429,18.6157142857143,86.14,38.8,29.91,23.63,26.2028571428571,18.53,87.4514285714286,53.23,22.21,17.2,19.3657142857143,14.4871428571429,88.3771428571429,67.97
"438",2016,48,7,1,0,NA,NA,81.5,NA,NA,28.625,NA,52.8,2.7,29.83,24.63,26.6985714285714,19.0485714285714,87.1742857142857,35.6,29.61,24.14,26.3642857142857,19.0257142857143,88.7657142857143,43.76,22.4,16.62,19.5128571428571,14.4614285714286,87.4957142857143,43.19
"439",2016,49,0,0,1,NA,NA,82,NA,NA,28.5821428571429,NA,26.5,2.9,29.38,24.51,27.1614285714286,18.9142857142857,84.3214285714286,10.7,30.01,24.18,26.58,19.1242857142857,88.17,19.55,22.74,17.56,19.7257142857143,14.3971428571429,85.9485714285714,43.28
"440",2016,50,6,6,2,NA,NA,80.1428571428571,NA,NA,28.5107142857143,NA,0,0,29.27,26.22,27.5428571428571,18.7042857142857,81.47,3.3,30.83,24.76,27.3971428571429,19.09,84.09,7.53,22.71,16.67,19.8842857142857,14.0671428571429,83.1028571428571,3.84
"441",2016,51,4,1,2,NA,NA,79.8095238095238,NA,NA,27.6625,NA,0,0,28.67,24.58,26.6828571428571,17.7928571428571,81.5971428571429,0,30.51,24.05,26.69,18.0428571428571,82.9314285714286,0,22.28,16.58,19.11,13.3057142857143,82.4557142857143,2.05
"442",2016,52,6,3,0,NA,NA,79.8571428571429,NA,NA,28.1357142857143,NA,0,0,28.64,25.37,26.67,17.7357142857143,81.2942857142857,10.85,30.73,24.64,26.8085714285714,17.9385714285714,81.8185714285714,14.59,21.85,15.58,19.2414285714286,13.5657142857143,83.4728571428571,7.91
"443",2017,1,9,6,1,NA,85.2685185185185,77.85,NA,26.6857142857143,27.65,NA,0,0,28.99,24.91,26.6342857142857,17.4528571428571,80.2928571428571,4.4,31.31,24.06,27.1057142857143,17.45,78.6328571428571,1.06,22.41,13.77,19.2242857142857,13.1171428571429,80.4,5.29
"444",2017,2,4,5,3,NA,81.5742574257426,73.95,NA,26.6321428571429,27.2928571428571,NA,0,0,28.24,24.64,26.1314285714286,16.4357142857143,77.9771428571429,5.15,31.05,24.12,26.7285714285714,16.06,74.1214285714286,5.37,21.33,13.8,18.4557142857143,12.8214285714286,83.0242857142857,12
"445",2017,3,1,3,3,NA,83.5775862068966,71.55,NA,26.025,26.5642857142857,NA,0,0,28.22,24.26,25.7271428571429,16.2428571428571,79.1471428571429,0,31.64,23.79,26.5714285714286,15.6828571428571,73.73,0,20.88,14.12,18.0085714285714,12.4971428571429,83.1185714285714,0.52
"446",2017,4,3,1,0,NA,82.4342105263158,76.25,NA,27.0357142857143,27.7285714285714,NA,0,0.2,29.72,22.36,26.3542857142857,16.44,77.6171428571429,0,33.33,21.75,26.8528571428571,15.8242857142857,73.5885714285714,0,22.7,12.53,18.7342857142857,12.6271428571429,80.36,0.26
"447",2017,5,2,1,2,NA,82.9007633587786,71.6666666666667,NA,27.2285714285714,28.55,NA,0,0,29.79,25.5,26.9814285714286,17.2914285714286,78.1671428571429,0,33.86,24.97,28.0528571428571,16.5971428571429,71.6557142857143,0.37,22.95,14.79,19.5985714285714,13.5542857142857,81.6457142857143,0.53
"448",2017,6,1,5,2,NA,81.9076923076923,73.7142857142857,NA,27.5678571428571,28.5833333333333,NA,0,0,30.29,24.93,27.0757142857143,16.9114285714286,75.8942857142857,0,34.37,24.65,28.2814285714286,16.26,69.1157142857143,6.36,23.59,15.99,20.0257142857143,13.0385714285714,76.2585714285714,11.72
"449",2017,7,2,1,1,NA,80.8455882352941,74.3809523809524,NA,27.0642857142857,27.9035714285714,NA,0,0,29.59,24.56,26.3985714285714,16.4014285714286,77.0628571428571,0,33.07,23.71,27.27,15.8857142857143,71.9571428571429,0,21.99,14.17,18.6357142857143,12.5642857142857,80.4728571428571,5.14
"450",2017,8,2,0,0,NA,80.1351351351351,71.3,NA,27.1357142857143,27.5333333333333,NA,0,0,30.67,24.02,26.4528571428571,16.2285714285714,76.02,0,33.36,23.26,27.1342857142857,15.5657142857143,71.1685714285714,0,22.41,13.42,18.7528571428571,12.5928571428571,79.9557142857143,4.09
"451",2017,9,3,1,2,NA,78.0894308943089,68.4666666666667,NA,27.6107142857143,29.025,NA,0,0,29.49,25.51,27.1814285714286,16.9342857142857,75.65,20.65,33.49,25.47,28.3657142857143,16.1828571428571,68.6471428571429,18.71,22.77,15.7,19.6714285714286,12.9042857142857,77.5571428571429,10.39
